time,Vout

0.000000000000000e+000,0.000000e+000

7.999999968033578e-012,0.000000e+000

1.690499999488538e-009,0.000000e+000

1.885812499488538e-009,0.000000e+000

2.019378124693123e-009,0.000000e+000

2.096890623465614e-009,0.000000e+000

2.194546873465614e-009,0.000000e+000

2.292203123465614e-009,0.000000e+000

2.389859373465614e-009,0.000000e+000

2.487515623465613e-009,0.000000e+000

2.585171873465613e-009,0.000000e+000

2.682828123465613e-009,0.000000e+000

2.780484373465613e-009,0.000000e+000

2.878140623465613e-009,0.000000e+000

2.975796873465613e-009,0.000000e+000

3.073453123465613e-009,0.000000e+000

3.268765623465613e-009,0.000000e+000

3.464078123465612e-009,0.000000e+000

3.659390623465612e-009,0.000000e+000

9.616421873465625e-009,0.000000e+000

1.567110937346566e-008,0.000000e+000

2.006699218750001e-008,0.000000e+000

2.082714843750002e-008,0.000000e+000

2.160839843750001e-008,0.000000e+000

2.473339843749998e-008,0.000000e+000

2.512402343749998e-008,0.000000e+000

2.551464843749998e-008,0.000000e+000

2.590527343749997e-008,0.000000e+000

2.629589843749997e-008,0.000000e+000

2.649121093749997e-008,0.000000e+000

2.746777343749996e-008,0.000000e+000

2.863964843749995e-008,0.000000e+000

2.990917968749994e-008,0.000000e+000

3.137402343749997e-008,0.000000e+000

3.303417968750001e-008,0.000000e+000

3.498730468750006e-008,0.000000e+000

3.723339843750012e-008,0.000000e+000

3.996777343750018e-008,0.000000e+000

4.348339843750027e-008,0.000000e+000

4.465527343750030e-008,0.000000e+000

4.660839843750034e-008,9.960531e-013

4.719433593750036e-008,5.696227e-006

4.729199218750036e-008,2.841997e-005

4.738964843750036e-008,9.972517e-005

4.748730468750036e-008,2.530671e-004

4.758496093750037e-008,4.896093e-004

4.778027343750037e-008,1.074314e-003

4.817089843750038e-008,2.337486e-003

4.856152343750039e-008,3.698002e-003

4.904980468750040e-008,5.537525e-003

4.934277343750041e-008,6.672210e-003

4.944042968750041e-008,6.969707e-003

4.953808593750041e-008,7.175074e-003

5.178417968750047e-008,1.007941e-002

5.422558593750053e-008,1.316874e-002

5.578808593750057e-008,1.511111e-002

5.862011718750064e-008,1.855131e-002

6.174511718750071e-008,2.221208e-002

6.535839843750080e-008,2.619950e-002

6.555371093750080e-008,2.606829e-002

6.643261718750083e-008,2.416585e-002

6.740917968750085e-008,2.155939e-002

6.770214843750086e-008,2.135938e-002

7.317089843750099e-008,1.992202e-002

7.912792968750113e-008,1.822450e-002

8.508496093750128e-008,1.653544e-002

9.221386718750145e-008,1.462674e-002

9.990234375000001e-008,1.276117e-002

1.000000000000000e-007,1.273872e-002

